SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469406.550763, 2.157475, 15.257200, -6.161777, 4.535231, 3.008142, -2.926634, -81.537491, -43.902802, -632.603455
1733469406.560700, 2.973598, 14.110527, -4.931607, 4.549425, 3.051267, -2.493310, -81.004608, -45.868820, -633.909546
1733469406.570697, 3.391686, 12.964901, -3.678392, 4.511756, 3.051987, -2.096032, -80.366913, -47.642960, -635.099487
1733469406.580702, 3.659687, 11.919383, -2.539350, 4.426158, 3.048996, -1.729304, -79.890976, -49.430893, -635.535461
1733469406.590765, 3.920206, 11.000908, -1.638981, 4.296602, 3.088710, -1.390153, -79.096634, -51.021957, -636.983521
1733469406.600698, 4.121169, 10.201095, -0.823605, 4.134440, 3.151883, -1.055992, -78.415909, -52.256454, -638.042236
1733469406.610708, 4.538060, 9.380332, 0.130933, 3.943604, 3.203560, -0.720331, -77.636993, -53.398575, -638.848328
1733469406.620690, 5.073613, 8.630050, 1.324293, 3.710286, 3.173316, -0.358155, -76.995926, -54.408508, -639.095825
1733469406.630718, 5.559636, 8.044966, 2.429366, 3.439140, 3.092490, 0.033494, -76.571060, -55.112045, -640.159668
1733469406.640692, 5.768081, 7.429507, 3.178752, 3.143970, 3.044420, 0.423362, -75.855255, -55.665253, -640.922241
1733469406.650693, 5.789030, 6.647501, 3.574992, 2.846419, 3.004480, 0.787228, -75.014786, -56.213989, -641.838562
1733469406.660699, 5.664382, 5.916820, 3.917512, 2.588253, 2.935775, 1.137969, -74.391022, -56.375595, -642.851868
1733469406.670698, 5.543325, 5.581782, 4.071340, 2.278138, 2.680556, 1.850925, -74.062805, -56.090988, -643.010376
1733469406.680694, 5.422418, 5.152621, 4.283676, 2.209244, 2.493226, 2.220636, -73.559067, -56.010635, -643.093140
1733469406.690694, 5.280711, 4.737227, 4.525490, 2.197391, 2.272653, 2.627922, -73.016312, -55.645081, -644.263184
1733469406.700689, 4.647295, 4.521300, 5.157559, 2.203264, 2.055864, 3.041723, -72.749954, -55.307556, -644.680542
1733469406.710686, 3.899257, 4.316297, 5.921759, 2.147829, 1.854180, 3.420417, -72.823517, -54.631607, -645.133728
1733469406.720700, 3.032556, 4.113687, 6.853702, 1.965771, 1.714491, 3.747693, -72.564362, -53.716095, -645.515076
1733469406.730696, 2.143559, 3.921702, 7.731625, 1.644476, 1.633447, 4.030499, -72.489120, -52.600677, -645.671997
1733469406.740688, 1.227777, 3.748572, 8.622717, 1.196326, 1.556110, 4.255777, -72.320129, -51.323196, -646.169495
1733469406.750685, 0.471957, 3.604321, 9.204957, 0.710695, 1.465599, 4.492223, -72.138733, -49.889236, -646.591675
